"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Jun-2022","EQ","721.00","725.90","708.40","720.50","716.00","714.00","716.81","1,863.65","708.40","1,821,000","1,305,312,361.15","52,476"
"03-Jun-2022","EQ","750.95","754.05","719.00","739.90","721.40","720.50","733.50","1,863.65","717.60","1,921,583","1,409,480,316.85","67,367"
"02-Jun-2022","EQ","749.00","751.20","738.00","749.80","741.80","739.90","742.71","1,863.65","717.60","1,117,861","830,247,260.65","34,270"
"01-Jun-2022","EQ","761.00","769.00","742.00","760.75","749.90","749.80","750.47","1,863.65","717.60","992,485","744,830,282.60","39,843"
"31-May-2022","EQ","795.00","798.05","758.00","811.15","760.00","760.75","772.73","1,863.65","717.60","2,108,604","1,629,385,883.50","63,543"
"30-May-2022","EQ","770.00","819.90","770.00","765.90","812.05","811.15","801.47","1,863.65","717.60","1,437,227","1,151,897,195.00","46,875"
"27-May-2022","EQ","760.00","774.45","754.85","750.00","768.00","765.90","763.09","1,863.65","717.60","513,290","391,688,928.80","20,381"
"26-May-2022","EQ","745.00","754.95","717.60","741.35","750.00","750.00","737.87","1,863.65","717.60","527,887","389,510,805.00","21,140"
"25-May-2022","EQ","760.00","763.95","739.00","757.30","741.00","741.35","748.98","1,863.65","725.10","688,333","515,548,913.70","21,691"
"24-May-2022","EQ","772.95","774.80","747.70","763.95","758.25","757.30","757.07","1,863.65","725.10","581,917","440,549,291.40","27,495"
"23-May-2022","EQ","767.10","778.70","760.00","767.05","764.00","763.95","770.09","1,863.65","725.10","432,412","332,994,364.00","15,299"
"20-May-2022","EQ","755.00","778.40","755.00","745.00","769.90","767.05","767.94","1,863.65","725.10","778,026","597,476,170.30","25,068"
"19-May-2022","EQ","774.90","774.95","743.00","785.50","750.00","745.00","752.97","1,863.65","725.10","595,501","448,393,967.90","32,572"
"18-May-2022","EQ","770.00","791.50","770.00","772.75","787.35","785.50","782.98","1,863.65","725.10","545,850","427,391,077.10","22,485"
"17-May-2022","EQ","751.10","777.45","751.10","758.40","774.60","772.75","766.21","1,863.65","725.10","837,094","641,386,990.35","21,677"
"16-May-2022","EQ","756.85","764.90","750.05","751.95","760.00","758.40","758.14","1,863.65","725.10","379,367","287,613,621.70","20,038"
"13-May-2022","EQ","760.00","771.40","745.00","740.70","752.00","751.95","761.70","1,863.65","725.10","804,792","613,011,958.15","26,025"
"12-May-2022","EQ","736.00","755.00","725.10","746.20","742.00","740.70","742.66","1,863.65","725.10","1,351,911","1,004,006,260.05","32,798"
"11-May-2022","EQ","774.00","779.70","743.70","769.00","747.00","746.20","755.90","1,863.65","743.70","986,286","745,537,441.05","32,217"
"10-May-2022","EQ","778.00","791.70","766.20","779.90","768.10","769.00","780.14","1,863.65","766.20","635,510","495,789,821.80","26,709"
"09-May-2022","EQ","793.45","800.90","772.05","793.45","779.95","779.90","787.79","1,863.65","772.05","941,662","741,829,652.95","34,071"
